Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
IBB237	28517.4998	35115.0216	85.0414	28517.4993	35115.0216	85.0406	-0.5	0.0	-0.8	0.2	0.4	-0.8
IBB238	28514.7117	35114.0246	84.9568	28514.7114	35114.0244	84.9563	-0.3	-0.2	-0.5	0.0	0.4	-0.5
IBB239	28510.5857	35112.5004	84.8222	28510.5854	35112.5005	84.822	-0.3	0.1	-0.2	0.2	0.2	-0.2
IBB240	28508.7501	35111.9691	84.7628	28508.7499	35111.969	84.7622	-0.2	-0.1	-0.6	0.0	0.2	-0.6
IBB241	28506.7499	35111.2929	84.7021	28506.7498	35111.2929	84.7015	-0.1	0.0	-0.6	0.0	0.1	-0.6
IBB242	28503.3926	35110.2021	84.5947	28503.3926	35110.2022	84.5934	0.0	0.1	-1.3	0.1	0.0	-1.3
IBB243	28500.6997	35109.3505	84.5062	28500.6996	35109.3508	84.5053	-0.1	0.3	-0.9	0.3	0.0	-0.9
IBB244	28497.3873	35108.3362	84.4023	28497.3871	35108.3368	84.4017	-0.2	0.6	-0.6	0.6	-0.1	-0.6
IBB245	28494.577	35107.5261	84.3058	28494.5769	35107.5264	84.3053	-0.1	0.3	-0.5	0.3	0.0	-0.5
IBB246	28491.7926	35106.6355	84.2196	28491.7925	35106.6358	84.2192	-0.1	0.3	-0.4	0.3	0.0	-0.4
IBB247	28489.2605	35105.9666	84.146	28489.2605	35105.9671	84.1459	0.0	0.5	-0.1	0.4	-0.2	-0.1
IBB248	28486.3805	35105.145	84.0604	28486.3804	35105.1457	84.0602	-0.1	0.7	-0.2	0.7	-0.2	-0.2
IBB249	28483.833	35104.4304	83.9885	28483.8329	35104.4309	83.9885	-0.1	0.5	0.0	0.5	-0.1	0.0
IBB250	28480.2694	35103.4519	83.8819	28480.2695	35103.4524	83.882	0.1	0.5	0.1	0.4	-0.3	0.1
IBB251	28477.5795	35102.7062	83.7977	28477.5795	35102.7065	83.7977	0.0	0.3	0.0	0.3	-0.1	0.0
IBB252	28474.896	35102.0254	83.712	28474.8962	35102.0257	83.7121	0.2	0.3	0.1	0.2	-0.3	0.1
IBB253	28473.0264	35101.5515	83.6575	28473.0266	35101.5517	83.6581	0.2	0.2	0.6	0.1	-0.3	0.6
IBB254	28470.9988	35101.0372	83.5961	28470.9988	35101.0372	83.5965	0.0	0.0	0.4	0.0	0.0	0.4
IBB255	28468.0692	35100.2928	83.507	28468.0691	35100.2927	83.5074	-0.1	-0.1	0.4	0.0	0.1	0.4
IBB256	28462.8154	35098.9464	83.3481	28462.8154	35098.9464	83.349	0.0	0.0	0.9	0.0	0.0	0.9
IBB257	28458.0112	35097.7767	83.2034	28458.011	35097.7766	83.2042	-0.2	-0.1	0.8	0.0	0.2	0.8
IBB258	28454.424	35096.9073	83.0929	28454.4238	35096.9075	83.0941	-0.2	0.2	1.2	0.3	0.1	1.2
IBB259	28449.7025	35095.698	82.9467	28449.7022	35095.6983	82.9471	-0.3	0.3	0.4	0.4	0.1	0.4
IBB260	28444.9178	35094.5445	82.7976	28444.9176	35094.545	82.7985	-0.2	0.5	0.9	0.5	-0.1	0.9
IBC01	28615.0532	35174.7295	93.0946	28615.0535	35174.7295	93.0949	0.3	0.0	0.3	-0.1	-0.3	0.3
IBC02	28612.2372	35172.2027	93.0044	28612.2377	35172.203	93.0049	0.5	0.3	0.5	0.0	-0.6	0.5
IBC03	28608.547	35169.003	92.8474	28608.5472	35169.0036	92.8477	0.2	0.6	0.3	0.4	-0.5	0.3
IBC04	28605.1541	35166.1609	92.6821	28605.1545	35166.1616	92.6821	0.4	0.7	0.0	0.4	-0.7	0.0
IBC05	28601.5041	35163.1739	92.5228	28601.5045	35163.1742	92.5229	0.4	0.3	0.1	0.1	-0.5	0.1
IBC06	28598.6495	35160.8835	92.4086	28598.6501	35160.8838	92.4087	0.6	0.3	0.1	0.0	-0.7	0.1
IBC07	28595.7007	35158.585	92.3269	28595.7009	35158.5851	92.3272	0.2	0.1	0.3	0.0	-0.2	0.3
IBC08	28593.6565	35157.0294	92.2633	28593.6569	35157.0299	92.2638	0.4	0.5	0.5	0.3	-0.6	0.5
IBC09	28591.4702	35155.3163	92.203	28591.4705	35155.3169	92.2034	0.3	0.6	0.4	0.4	-0.5	0.4
IBC10	28589.1233	35153.6962	92.1235	28589.1232	35153.6965	92.1237	-0.1	0.3	0.2	0.3	0.0	0.2
IBC11	28586.8392	35152.0547	92.0414	28586.839	35152.055	92.0417	-0.2	0.3	0.3	0.4	0.0	0.3
IBC12	28584.3369	35150.2946	91.9307	28584.336	35150.2949	91.9313	-0.9	0.3	0.6	0.7	0.7	0.6
IBC13	28582.2206	35148.8288	91.8379	28582.2202	35148.8289	91.8381	-0.4	0.1	0.2	0.3	0.3	0.2
IBC14	28579.5107	35147.0043	91.7364	28579.5099	35147.0045	91.7367	-0.8	0.2	0.3	0.5	0.6	0.3
IBC15	28576.5752	35145.0649	91.635	28576.5748	35145.0653	91.6354	-0.4	0.4	0.4	0.5	0.2	0.4
IBC16	28573.0966	35142.94	91.5014	28573.0956	35142.9403	91.5019	-1.0	0.3	0.5	0.7	0.7	0.5
IBC17	28570.275	35141.0667	91.3929	28570.2741	35141.067	91.3933	-0.9	0.3	0.4	0.7	0.7	0.4
IBC18	28567.0592	35139.1125	91.2701	28567.0581	35139.1127	91.2709	-1.1	0.2	0.8	0.7	0.9	0.8
IBC19	28565.2744	35138.0548	91.1968	28565.2734	35138.0549	91.1968	-1.0	0.1	0.0	0.5	0.8	0.0
IBC20	28562.8651	35136.6499	91.1072	28562.8644	35136.6501	91.1073	-0.7	0.2	0.1	0.5	0.5	0.1
IBC21	28559.8127	35134.8979	91.012	28559.812	35134.898	91.0116	-0.7	0.1	-0.4	0.4	0.6	-0.4
IBC22	28557.3566	35133.5272	90.9276	28557.3559	35133.5271	90.9273	-0.7	-0.1	-0.3	0.2	0.7	-0.3
IBC23	28554.7306	35132.0813	90.8473	28554.7304	35132.081	90.8461	-0.2	-0.3	-1.2	-0.2	0.3	-1.2
IBC24	28552.3858	35130.5057	90.7742	28552.3853	35130.5052	90.7742	-0.5	-0.5	0.0	-0.2	0.7	0.0
IBC25	28549.1725	35129.144	90.6608	28549.1724	35129.1438	90.6594	-0.1	-0.2	-1.4	-0.1	0.2	-1.4
IBC26	28546.6804	35127.8886	90.5799	28546.6803	35127.8882	90.5784	-0.1	-0.4	-1.5	-0.3	0.3	-1.5
IBC27	28543.5016	35126.3164	90.4698	28543.5017	35126.3154	90.4676	0.1	-1.0	-2.2	-0.9	0.4	-2.2
IBC28	28540.9777	35125.0993	90.378	28540.9781	35125.0982	90.3758	0.4	-1.1	-2.2	-1.2	0.2	-2.2
IBC29	28538.555	35123.6654	90.2992	28538.5552	35123.6644	90.2968	0.2	-1.0	-2.4	-1.0	0.3	-2.4
IBC30	28536.5582	35123.0588	90.2221	28536.5583	35123.0575	90.22	0.1	-1.3	-2.1	-1.2	0.5	-2.1
IBC31	28533.3427	35121.6372	90.1237	28533.3426	35121.6363	90.1218	-0.1	-0.9	-1.9	-0.8	0.5	-1.9
IBC32	28530.7886	35120.5277	90.0515	28530.7887	35120.528	90.0509	0.1	0.3	-0.6	0.2	-0.2	-0.6
IBC33	28528.6421	35119.6251	89.9952	28528.6419	35119.6245	89.9954	-0.2	-0.6	0.2	-0.4	0.5	0.2
IBC34	28525.4263	35118.3066	89.8973	28525.4262	35118.3061	89.8962	-0.1	-0.5	-1.1	-0.4	0.3	-1.1
IBC35	28522.3275	35117.0605	89.7988	28522.3275	35117.0595	89.7977	0.0	-1.0	-1.1	-0.9	0.5	-1.1
IBC36	28520.3925	35116.313	89.7399	28520.3928	35116.312	89.7384	0.3	-1.0	-1.5	-1.0	0.2	-1.5
IBC37	28517.5708	35115.2537	89.653	28517.5708	35115.2519	89.6513	0.0	-1.8	-1.7	-1.6	0.8	-1.7
IBC38	28514.9355	35114.3115	89.5645	28514.935877306	35114.3094211832	89.5623	0.4	-2.1	-2.2	-2.0	0.6	-2.2
IBC39	28512.7943	35113.2586	89.5052	28512.7945163146	35113.2563085878	89.503	0.2	-2.3	-2.2	-2.1	0.9	-2.2
IBC40	28508.7351	35112.1741	89.3491	28508.7356858189	35112.1722522901	89.3466	0.6	-1.8	-2.5	-1.9	0.3	-2.5
IBC41	28507.0876	35111.3217	89.3051	28507.0885695043	35111.3199437023	89.3024	1.0	-1.8	-2.7	-2.0	-0.1	-2.7
IBC42	28503.4876	35110.141	89.1884	28503.4881	35110.1409	89.1868	0.5	-0.1	-1.6	-0.3	-0.4	-1.6
IBC43	28500.6101	35109.2273	89.105	28500.6104	35109.2275	89.1036	0.3	0.2	-1.4	0.0	-0.4	-1.4
IBC44	28497.5453	35108.4651	88.9995	28497.5456	35108.4657	88.9984	0.3	0.6	-1.1	0.4	-0.5	-1.1
IBC45	28494.7137	35107.968	88.887	28494.7139	35107.9686	88.8861	0.2	0.6	-0.9	0.4	-0.5	-0.9
IBC46	28491.226	35106.9994	88.7717	28491.2261	35106.9999	88.771	0.1	0.5	-0.7	0.4	-0.3	-0.7
IBC47	28489.1857	35106.1595	88.7306	28489.1856	35106.1601	88.7301	-0.1	0.6	-0.5	0.6	-0.2	-0.5
IBC48	28486.7067	35105.4652	88.6467	28486.7067	35105.4656	88.6463	0.0	0.4	-0.4	0.4	-0.2	-0.4
IBC49	28483.825	35104.5396	88.5639	28483.825	35104.5401	88.5637	0.0	0.5	-0.2	0.4	-0.2	-0.2
IBC50	28480.5162	35103.7003	88.4698	28480.5164	35103.7008	88.47	0.2	0.5	0.2	0.4	-0.4	0.2
IBC51	28477.7992	35102.9869	88.3946	28477.7993	35102.9872	88.3947	0.1	0.3	0.1	0.2	-0.2	0.1
IBC52	28475.0785	35102.2568	88.3083	28475.0787	35102.2574	88.3088	0.2	0.6	0.5	0.4	-0.5	0.5
IBC53	28472.9937	35101.5964	88.2453	28472.9938	35101.5968	88.2459	0.1	0.4	0.6	0.3	-0.3	0.6
IBC54	28471.0176	35101.2071	88.1723	28471.0176	35101.2075	88.1724	0.0	0.4	0.1	0.4	-0.2	0.1
IBC55	28467.7666	35100.2089	88.0875	28467.7669	35100.209	88.0882	0.3	0.1	0.7	0.0	-0.3	0.7
IBC56	28462.8678	35099.1631	87.9242	28462.868	35099.1629	87.9249	0.2	-0.2	0.7	-0.3	-0.1	0.7
IBC57	28457.8964	35097.6602	87.7948	28457.8965	35097.66	87.7954	0.1	-0.2	0.6	-0.2	0.0	0.6
IBC58	28453.8696	35096.7476	87.6707	28453.8697	35096.7473	87.6716	0.1	-0.3	0.9	-0.3	0.0	0.9
IBC59	28449.286	35095.5754	87.5263	28449.2862	35095.5753	87.5273	0.2	-0.1	1.0	-0.2	-0.1	1.0
IBC60	28443.7948	35094.511	87.3423	28443.7949	35094.5115	87.3432	0.1	0.5	0.9	0.4	-0.3	0.9
IBL01	28617.4778	35173.1734	88.978	28617.4784	35173.1729	88.9779	0.6	-0.5	-0.1	-0.7	-0.3	-0.1
IBL02	28612.6896	35168.8935	88.8395	28612.6901	35168.8934	88.8397	0.5	-0.1	0.2	-0.3	-0.4	0.2
IBL03	28609.3134	35165.981	88.6951	28609.3139	35165.9811	88.6949	0.5	0.1	-0.2	-0.1	-0.5	-0.2
IBL04	28605.1651	35162.526	88.4911	28605.166	35162.5264	88.491	0.9	0.4	-0.1	-0.1	-1.0	-0.1
IBL05	28601.6805	35159.7154	88.3446	28601.6812	35159.7159	88.3447	0.7	0.5	0.1	0.1	-0.9	0.1
IBL06	28599.4572	35157.9588	88.2557	28599.4574	35157.959	88.2558	0.2	0.2	0.1	0.1	-0.3	0.1
IBL07	28597.3152	35156.2951	88.1937	28597.3159	35156.2954	88.1939	0.7	0.3	0.2	-0.1	-0.8	0.2
IBL08	28594.5948	35154.2419	88.0952	28594.5954	35154.2422	88.0953	0.6	0.3	0.1	0.0	-0.7	0.1
IBL09	28592.312	35152.5153	88.0857	28592.3123	35152.5155	88.0859	0.3	0.2	0.2	0.0	-0.4	0.2
IBL10	28590.2833	35151.5621	87.5824	28590.2837	35151.5623	87.5824	0.4	0.2	0.0	0.0	-0.4	0.0
IBL11	28585.4329	35147.308	89.4859	28585.4324	35147.3081	89.486	-0.5	0.1	0.1	0.3	0.4	0.1
IBL12	28584.0637	35146.6657	87.7812	28584.0634	35146.6655	87.7813	-0.3	-0.2	0.1	0.0	0.4	0.1
IBL13	28581.7393	35145.0844	87.7357	28581.7386	35145.0841	87.7356	-0.7	-0.3	-0.1	0.1	0.8	-0.1
IBL14	28579.3855	35143.546	87.6074	28579.385	35143.5459	87.6075	-0.5	-0.1	0.1	0.1	0.5	0.1
IBL15	28577.0982	35142.0454	87.5352	28577.0978	35142.0451	87.5351	-0.4	-0.3	-0.1	-0.1	0.5	-0.1
IBL16	28573.7318	35139.9329	87.3666	28573.7311	35139.9329	87.367	-0.7	0.0	0.4	0.3	0.6	0.4
IBL17	28571.3949	35138.4676	87.2956	28571.394	35138.4675	87.2956	-0.9	-0.1	0.0	0.3	0.8	0.0
IBL18	28569.8014	35137.4743	87.2769	28569.8008	35137.4745	87.2776	-0.6	0.2	0.7	0.5	0.4	0.7
IBL19	28567.7894	35136.301	87.154	28567.7888	35136.3012	87.1542	-0.6	0.2	0.2	0.5	0.4	0.2
IBL20	28565.3105	35134.7943	87.1326	28565.3102	35134.7944	87.1323	-0.3	0.1	-0.3	0.2	0.2	-0.3
IBL21	28562.8601	35133.4003	87.0025	28562.8602	35133.4003	87.0029	0.1	0.0	0.4	0.0	-0.1	0.4
IBL22	28559.6444	35131.5401	86.9694	28559.6441	35131.5397	86.9691	-0.3	-0.4	-0.3	-0.2	0.5	-0.3
IBL23	28557.2267	35130.205	86.8909	28557.2266	35130.2043	86.8904	-0.1	-0.7	-0.5	-0.6	0.4	-0.5
IBL24	28554.7332	35128.8487	86.8259	28554.733	35128.8482	86.8257	-0.2	-0.5	-0.2	-0.4	0.4	-0.2
IBL25	28552.1776	35127.5797	86.5921	28552.1777	35127.5793	86.5916	0.1	-0.4	-0.5	-0.4	0.1	-0.5
IBL26	28549.0213	35125.9008	86.5993	28549.0213	35125.8997	86.5994	0.0	-1.1	0.1	-1.0	0.5	0.1
IBL27	28546.0952	35124.4731	86.4512	28546.0953	35124.4725	86.4503	0.1	-0.6	-0.9	-0.6	0.2	-0.9
IBL28	28543.4999	35123.2529	86.2885	28543.5002	35123.2519	86.2883	0.3	-1.0	-0.2	-1.0	0.2	-0.2
IBL29	28540.1046	35121.61	86.2321	28540.1049	35121.6093	86.2314	0.3	-0.7	-0.7	-0.8	0.1	-0.7
IBL30	28537.703	35120.5159	86.1397	28537.7034	35120.5144	86.1396	0.4	-1.5	-0.1	-1.5	0.3	-0.1
IBL31	28534.9324	35119.2741	86.06	28534.9325	35119.2727	86.0593	0.1	-1.4	-0.7	-1.3	0.6	-0.7
IBL32	28531.8194	35117.9111	85.9785	28531.8194	35117.9102	85.9788	0.0	-0.9	0.3	-0.8	0.4	0.3
IBL33	28529.5695	35116.9751	85.9167	28529.5691	35116.9751	85.9167	-0.4	0.0	0.0	0.2	0.4	0.0
IBL34	28527.34	35116.0681	85.8358	28527.3399	35116.0679	85.8352	-0.1	-0.2	-0.6	-0.1	0.2	-0.6
